sender_bank,sender_account,receiver_bank,receiver_account,amount,timestamp
005,374834,004,817772,26234.225628755663,2024-05-02 02:59:24
004,817243,004,812036,89258.71950339363,2024-03-14 02:02:43
002,824535,005,376363,86688.16844890581,2024-03-12 11:02:43
002,820437,002,827414,114110.9959341066,2024-03-12 16:02:43
002,826455,004,815160,111902.503610474,2024-03-13 17:02:43
002,820613,002,829556,88085.45234675094,2024-03-13 00:02:43
001,666931,005,368095,119807.97060717776,2024-03-14 04:02:43
002,820895,005,376611,17633.64084050598,2024-11-16 23:22:05
003,179554,005,371449,26926.16670391424,2024-06-18 19:01:43
001,661321,001,662900,19700.14936670166,2024-10-03 03:13:55
002,824115,005,376542,10309.070945769114,2024-09-13 09:11:41
004,810918,005,375195,14373.39770094613,2024-03-25 23:00:22
004,810979,001,661800,14695.123703031866,2024-10-21 17:39:39
001,662107,002,822478,25763.194177922927,2024-01-29 10:53:02
003,180770,003,173571,1768.7450828287865,2024-10-31 18:34:42
004,814231,001,663522,13630.325142045862,2024-06-07 06:11:52
003,179678,001,667319,15881.290889342896,2024-02-10 19:08:57
004,810722,004,819528,5610.153698767215,2024-05-03 13:33:37
002,824766,002,820912,22125.789678360998,2024-06-25 18:38:33
004,818680,001,667270,29739.874321042877,2024-02-13 10:31:48
003,176866,003,176422,5330.99491196479,2024-03-24 11:56:32
005,369664,002,824029,37094.21295997172,2024-04-12 06:15:51
004,813535,002,821142,16043.47342851364,2024-06-11 19:55:40
005,375822,004,812446,37941.89119922851,2024-09-30 10:56:35
002,825278,003,175649,7028.828331615436,2024-11-13 06:48:19
001,669810,005,376962,17541.966178217303,2024-04-02 05:43:42
004,820247,002,827027,12623.788205420757,2024-09-30 00:47:54
002,820840,005,370983,46882.78767384824,2024-02-28 15:09:28
001,664499,003,176216,23762.97082073074,2024-11-28 18:43:39
001,661866,005,368529,9415.547805605958,2024-04-17 21:31:43
003,175334,001,663981,39491.90496092402,2024-08-02 08:47:09
005,374641,002,825832,44722.29846241065,2024-05-01 17:33:31
003,171526,004,810992,39663.61665554679,2024-05-08 12:03:32
002,824353,003,172420,8416.083650745932,2024-09-22 18:16:17
003,178761,005,377838,23235.29555318941,2024-03-23 11:03:07
004,812843,004,811897,43150.48766210284,2024-09-19 11:58:20
001,666404,005,368224,32239.02519789562,2024-04-28 10:22:15
003,173057,004,813504,28015.13008768181,2024-04-05 18:11:14
005,371180,004,813031,2830.7006629332354,2024-05-26 00:37:09
001,662213,003,176368,2114.5161725676494,2024-11-11 16:22:14
002,825905,005,371444,14596.92930369267,2024-01-20 21:59:20
002,827854,004,817329,107934.973798134,2024-04-10 20:23:02
003,175183,005,377272,95457.392423772,2024-04-11 02:23:02
003,177201,004,820267,85612.32248022445,2024-04-11 03:23:02
001,665299,005,370238,100188.88298594682,2024-04-10 14:23:02
002,822454,004,817173,82921.15287531927,2024-04-10 21:23:02
004,819302,003,172569,95754.10921851096,2024-04-10 11:23:02
002,826058,001,662192,12809.471212752884,2024-07-14 09:36:49
005,368402,004,818312,4430.225508432777,2024-10-24 13:59:40
002,823215,002,829226,23109.41426937448,2024-02-17 18:05:42
004,817757,003,178490,2525.933223231838,2024-01-25 02:59:00
004,811963,004,817242,42410.259636944655,2024-12-21 00:08:53
003,177897,003,176818,30144.82641462963,2024-07-14 20:17:29
002,823419,002,828525,30144.82641462963,2024-06-23 13:27:46
001,663321,003,176046,30144.82641462963,2024-11-05 01:26:37
003,180344,004,812462,36135.90138713227,2024-05-18 07:01:52
005,377813,003,174159,24504.01934190423,2024-05-29 05:21:14
002,829890,004,820176,18603.93475827073,2024-06-10 15:12:30
005,369893,005,373018,19791.47152934552,2024-07-08 20:04:18
002,824152,004,818001,20638.09979036968,2024-12-17 19:58:27
001,664151,005,375678,39640.5859461573,2024-12-19 20:38:04
002,825390,004,815982,15024.618611527598,2024-12-10 22:10:49
005,375651,005,368853,37487.89393182304,2024-04-08 11:54:14
002,829013,003,171284,47452.27407733519,2024-12-03 21:51:46
003,172412,003,177617,45815.260648208896,2024-10-17 14:13:22
003,177420,001,665952,36784.79176414781,2024-10-02 07:43:02
005,368090,004,818060,92629.8092128184,2024-05-04 06:33:36
002,824733,003,174622,116417.42294907216,2024-05-05 13:33:36
004,819524,004,818466,98542.67159771729,2024-05-03 11:33:36
002,820707,004,811360,110138.71147510991,2024-05-05 14:33:36
003,180382,005,370486,112226.31469112213,2024-05-05 12:33:36
002,828169,003,180238,96013.90005169738,2024-05-03 19:33:36
001,664143,003,173922,81950.7562295106,2024-05-05 18:33:36
001,666731,005,376463,106989.6079148776,2024-05-05 02:33:36
002,828652,001,667264,112469.8388884019,2024-05-05 17:33:36
005,376766,001,665331,9073.256813641312,2024-10-07 19:53:55
005,368501,003,176059,10951.769253975202,2024-04-07 06:40:45
001,668834,005,372650,19618.181563636183,2024-11-12 16:38:38
005,377111,005,368856,34018.002616835074,2024-02-27 08:48:18
003,171882,003,179193,7119.641966345097,2024-08-03 08:02:41
002,828637,001,666544,44660.85378354357,2024-02-19 21:20:44
001,662182,005,375120,42606.21755253261,2024-09-28 13:56:50
003,176924,004,813879,36166.41547868949,2024-01-20 10:15:34
001,666450,003,174321,29653.14133399043,2024-12-14 14:07:10
003,171615,002,823984,17991.591063110107,2024-08-29 13:11:36
005,370335,003,175917,47840.93329469693,2024-08-05 02:10:02
002,822859,004,818258,29471.888997487345,2024-07-14 02:29:47
004,811052,002,823758,4236.433111107339,2024-10-17 07:17:45
004,814708,001,667574,2144.033288893103,2024-11-25 11:06:13
005,376915,002,827877,3115.228626509648,2024-04-21 14:08:47
002,827283,005,368955,16390.25717854868,2024-12-06 09:01:49
002,822142,004,815077,25285.90444228318,2024-03-06 23:31:42
004,815685,002,826237,31301.44713470723,2024-02-05 18:06:44
001,663644,003,177207,31301.44713470723,2024-03-13 01:19:33
002,822642,005,372786,31301.44713470723,2024-03-26 19:45:07
001,670674,002,825374,48326.93780310248,2024-12-05 23:31:57
002,820332,001,664023,16520.718510384962,2024-10-15 11:04:10
002,823354,001,665533,34593.285115484825,2024-07-29 07:05:18
002,824415,005,370101,48100.06669065728,2024-01-20 03:36:32
001,667310,004,816531,34949.5805152662,2024-01-09 21:08:35
005,377550,005,377438,5546.814486319492,2024-09-29 07:35:34
004,815050,002,824981,9641.72553685716,2024-07-02 11:51:10
005,377559,002,824031,30846.74663203782,2024-01-12 14:52:18
004,811148,005,377159,30846.74663203782,2024-09-08 03:41:04
002,821244,002,820956,30846.74663203782,2024-10-27 13:02:19
004,817592,005,375914,10809.492297898712,2024-01-18 00:30:22
001,664622,004,818308,4869.440168914398,2024-04-02 20:22:45
002,824242,002,827329,24801.45859900837,2024-02-11 20:14:47
005,371809,004,820563,39274.960184165386,2024-11-25 06:17:19
004,813016,004,815179,102133.05607053124,2024-09-29 23:56:29
004,820464,005,377513,97632.295452836,2024-10-02 02:56:29
001,663808,002,822220,116901.6457275996,2024-09-29 17:56:29
004,820640,003,178561,95421.36268237037,2024-10-02 12:56:29
001,667244,001,670734,118695.48427471225,2024-09-30 21:56:29
004,811989,002,824396,97642.39654571506,2024-09-30 07:56:29
005,374267,003,171481,87122.49046523622,2024-09-30 02:56:29
003,179826,002,830089,119331.91399559188,2024-10-02 07:56:29
004,818162,001,669935,4534.500667424105,2024-11-25 06:47:34
002,826402,002,824906,32762.337790015885,2024-01-16 05:40:08
005,372590,004,816200,32454.924653275124,2024-09-22 05:12:30
002,823184,003,174417,42393.18066788455,2024-03-31 16:15:34
003,172579,004,812536,44491.43267002855,2024-06-05 22:48:59
001,663609,002,821231,39476.45453710618,2024-10-29 01:45:06
004,820336,001,665341,30468.9538865296,2024-01-24 08:26:07
003,172867,001,669724,30468.9538865296,2024-04-21 09:17:25
003,176154,005,376110,30468.9538865296,2024-12-29 16:16:33
005,369027,001,667008,31433.88618992608,2024-06-12 18:08:18
002,826890,005,369490,31433.88618992608,2024-12-30 12:12:15
005,373023,003,172677,31433.88618992608,2024-08-01 15:48:35
001,666699,004,818100,28465.570286748705,2024-05-23 11:59:16
003,173948,003,174034,36195.97907030454,2024-10-01 23:53:48
005,375692,003,179194,19289.44695513558,2024-03-03 20:19:33
005,370386,004,820463,21102.314587206056,2024-10-24 13:49:52
003,178050,002,826774,49126.93358817059,2024-10-11 17:44:43
002,827481,002,829944,35380.1687052692,2024-06-17 21:31:08
002,824600,003,180693,42777.70646647494,2024-08-19 17:59:11
004,818085,003,173477,49739.88666480832,2024-10-12 04:39:03
005,376166,005,376815,2174.052420311257,2024-04-11 00:43:29
003,174357,001,668095,7491.876864036577,2024-04-17 05:45:06
005,368209,005,370780,17607.938124249515,2024-08-30 23:16:41
004,814218,003,173317,22705.71090462045,2024-03-14 05:18:00
005,370824,002,821341,44124.67923046191,2024-05-21 05:47:39
005,372957,004,816545,87179.66055435612,2024-06-25 20:37:05
004,817102,005,376529,87152.2230506862,2024-06-23 04:37:05
002,823329,005,370644,88674.18180142435,2024-06-25 14:37:05
005,377020,002,824442,97951.17285529833,2024-06-25 13:37:05
005,370285,003,176633,95844.9942728828,2024-06-25 08:37:05
001,663988,003,171614,110415.41091161882,2024-06-25 00:37:05
003,172875,002,828648,113056.5992754386,2024-06-25 20:37:05
005,372789,005,370955,102533.37385383682,2024-06-25 01:37:05
004,811129,001,669763,30131.478483095703,2024-12-26 13:22:04
004,818336,001,670003,30131.478483095703,2024-12-19 13:16:40
005,376890,004,811209,30131.478483095703,2024-11-27 20:59:05
005,377148,005,371166,48071.00768208162,2024-06-18 19:11:28
004,812339,003,171671,11205.274001180036,2024-03-06 18:49:16
004,816333,001,664305,4066.992555802262,2024-03-24 06:19:35
005,369042,003,180563,1603.1131708350636,2024-11-11 17:59:15
001,669756,002,821472,3085.861288825008,2024-08-12 20:32:13
002,827403,003,171490,15442.328062540164,2024-01-21 02:53:58
002,824256,003,174755,15496.391734708835,2024-01-19 16:16:10
001,669760,004,813949,8170.577019455714,2024-02-07 15:03:56
005,368632,004,811440,44190.99519117227,2024-02-29 13:01:22
003,174111,004,813356,19977.81553567539,2024-11-20 21:15:54
003,179025,001,669549,15091.311977450328,2024-03-22 01:09:04
002,824094,003,179176,48521.10008792998,2024-12-02 19:32:36
002,824983,005,371841,41187.78128620232,2024-11-23 13:31:50
001,662468,002,821119,7051.758276049597,2024-09-22 18:08:16
001,665101,004,812839,20461.158385156163,2024-03-28 20:52:11
003,180550,001,662906,4196.738949007733,2024-06-01 23:09:50
004,818137,002,827486,3396.166369802587,2024-11-18 01:22:26
002,820120,005,368303,30372.928247405354,2024-11-03 11:16:26
004,815409,001,664024,6117.562021215857,2024-03-27 01:11:37
004,817752,003,177976,15294.32815781834,2024-12-08 05:29:13
002,821306,003,174006,48853.74331366653,2024-01-24 21:12:44
002,823510,001,666101,111415.59248063722,2024-01-10 04:22:13
005,374063,004,820663,110547.7907233238,2024-01-09 08:22:13
001,668446,001,670896,92074.1587893542,2024-01-08 17:22:13
002,822384,005,370631,119438.91588144963,2024-01-08 11:22:13
001,661149,002,827202,114385.20721317171,2024-01-07 23:22:13
005,368967,003,180847,88779.49170517115,2024-01-10 03:22:13
002,825050,001,664764,94326.69057528864,2024-01-10 09:22:13
004,817542,002,822614,113658.75654919689,2024-01-10 09:22:13
003,173788,004,817857,46696.11935669218,2024-07-15 06:33:33
003,172607,002,828770,103077.8324512486,2024-03-22 02:49:03
003,174140,002,828740,102614.37160136664,2024-03-23 00:49:03
004,816829,002,829199,88359.20715312101,2024-03-22 04:49:03
001,664610,004,814565,93214.1361878646,2024-03-23 19:49:03
001,661895,002,825109,117461.55821448824,2024-03-21 06:49:03
005,374900,003,176742,82999.41305883444,2024-03-22 10:49:03
004,817694,004,814011,87754.0332832828,2024-03-23 22:49:03
005,374522,005,371833,31261.059274900337,2024-11-10 23:05:41
003,179813,003,180549,31261.059274900337,2024-03-01 03:49:10
005,375911,004,815809,31261.059274900337,2024-06-17 15:53:44
002,820495,003,176411,31636.792085699464,2024-03-04 16:44:55
004,811590,001,664922,31636.792085699464,2024-02-10 04:44:21
002,828308,002,827014,2629.4797603824486,2024-08-07 17:49:26
003,176063,004,811147,29592.49983123741,2024-09-03 13:57:10
003,171480,001,670053,2799.657822890483,2024-12-27 00:19:41
004,817049,004,818574,5712.575645261786,2024-07-18 05:59:27
001,663201,001,662506,116989.54842245272,2024-04-18 07:41:44
002,824181,003,177221,89491.83973753636,2024-04-17 18:41:44
002,821202,005,369113,116113.18850506408,2024-04-17 15:41:44
005,373170,003,177950,88379.41335952526,2024-04-18 15:41:44
005,369821,003,180853,85059.40294591636,2024-04-18 17:41:44
004,817809,003,180788,115295.06737252508,2024-04-18 23:41:44
005,376680,002,822560,80887.9919753617,2024-04-18 23:41:44
002,828322,002,827309,105893.60061911483,2024-04-17 07:41:44
005,373900,004,815364,23456.057623073742,2024-02-09 07:14:27
002,822616,005,371986,46151.33856210511,2024-08-08 17:04:35
003,172080,004,815504,1911.48152893857,2024-03-06 09:58:50
001,662597,005,371718,29053.001928478232,2024-03-15 18:48:59
004,816545,005,375375,17088.136965010275,2024-07-18 03:54:18
004,813714,003,179807,42701.10867489193,2024-01-31 03:54:54
004,819080,005,375247,17967.189564457844,2024-05-24 04:53:05
005,371986,001,667630,10825.124849459866,2024-08-29 21:20:08
002,827106,003,172211,4332.963100462912,2024-01-10 11:46:13
003,176248,003,178173,31756.279346764022,2024-09-07 15:17:31
001,663802,003,172166,2333.788295644616,2024-08-27 21:04:03
004,819817,005,373520,38311.63144088882,2024-09-02 03:59:00
001,661557,003,180658,18718.02654983487,2024-05-07 16:26:50
003,178112,005,375520,24977.11510858544,2024-02-20 06:54:54
001,668621,002,825731,43275.04657159591,2024-11-06 10:51:51
005,372346,001,667823,23767.26721062013,2024-11-07 02:37:13
001,665200,003,180038,15829.997171360086,2024-03-24 21:35:08
003,179749,004,817572,84313.13481563414,2024-06-20 13:25:23
005,376145,002,824886,105986.46712143673,2024-06-19 15:25:23
001,669941,005,375757,118509.99815471708,2024-06-21 08:25:23
003,177357,002,828213,106491.17835227368,2024-06-20 04:25:23
003,180034,004,816031,114228.08319324562,2024-06-20 08:25:23
002,829932,002,828019,97811.48122030716,2024-06-19 20:25:23
003,176794,004,818689,38772.559667709465,2024-03-16 23:30:44
004,819142,005,377665,2782.802733897424,2024-03-19 01:29:28
002,824371,001,670452,30665.87382759413,2024-08-05 06:07:19
005,374750,003,172774,30665.87382759413,2024-11-08 15:49:56
004,820333,005,368043,30665.87382759413,2024-01-12 17:45:37
001,670245,004,819836,26916.35356502942,2024-05-31 23:41:39
004,819967,001,665631,14428.118277335308,2024-08-02 01:20:54
005,376827,005,375668,12585.2642190429,2024-08-31 19:03:52
002,821340,002,823765,26599.365007720437,2024-11-05 03:11:39
004,815000,004,816716,37083.017928064655,2024-12-04 09:38:23
004,818633,003,176217,22327.08209937663,2024-03-27 00:07:27
002,824923,003,180730,9357.2404069905,2024-07-02 05:33:48
003,180735,001,662679,3421.335075206672,2024-01-30 09:21:23
001,662940,001,665512,37784.965947215445,2024-12-27 15:47:56
005,373746,005,377193,27230.32281187044,2024-01-13 11:29:40
003,177597,004,813579,35356.30228375704,2024-02-16 08:02:12
005,371685,001,664839,20450.24850350591,2024-01-08 18:46:57
002,821596,003,176293,7865.435686599059,2024-10-13 20:10:28
002,827277,002,822402,15511.196660194712,2024-10-19 10:43:50
005,370975,005,377033,31484.635590484937,2024-01-13 16:06:00
003,174005,003,178316,31484.635590484937,2024-03-10 09:52:24
001,662548,004,818578,31484.635590484937,2024-03-14 20:09:09
001,661907,001,666679,27836.69984700764,2024-05-18 03:22:43
001,665153,002,821437,14213.420796532291,2024-11-08 11:24:53
005,374922,002,822579,18690.457762079604,2024-05-11 15:33:33
003,176390,003,178229,49851.909609080336,2024-01-11 04:19:55
004,815141,005,370621,42219.317161938765,2024-02-10 12:19:30
002,826661,003,178486,7655.423939070927,2024-03-24 16:35:48
002,821838,003,175529,30343.199080097707,2024-10-19 22:42:47
002,820787,002,827539,12636.911752180327,2024-02-23 12:46:34
001,661547,003,176275,39828.94652222122,2024-05-08 23:03:29
002,821649,001,664924,13515.885349796536,2024-04-16 08:07:06
003,174509,002,824768,22423.315420335264,2024-10-11 03:51:52
001,664901,003,180571,2956.759282723736,2024-10-05 18:20:23
005,371822,002,824896,4205.690773686325,2024-09-12 14:20:43
003,179079,003,177463,44426.51725422499,2024-06-10 16:40:02
003,178315,004,820068,25482.66493366801,2024-04-22 23:04:18
004,818972,002,822647,31250.52341808603,2024-03-17 11:24:36
004,810807,003,174872,31325.67842348036,2024-01-28 22:00:35
004,815778,003,179524,7092.289170896005,2024-10-09 17:12:16
004,810729,003,175935,107349.8317251601,2024-07-16 22:21:07
002,824280,004,812672,82047.13260710759,2024-07-15 22:21:07
001,665629,002,822721,114896.41118305657,2024-07-15 15:21:07
003,172230,003,180015,116520.22124649784,2024-07-17 05:21:07
005,375678,005,376375,103557.01435905084,2024-07-17 20:21:07
001,670470,003,171197,110249.1664145478,2024-07-17 02:21:07
002,829193,003,177215,80257.26640777841,2024-07-15 04:21:07
005,376362,005,371322,30733.715529765483,2024-04-12 10:13:39
004,817767,004,812018,22073.97258014288,2024-03-21 18:54:41
004,817341,001,669012,30499.239357373965,2024-05-17 17:49:55
001,664410,001,666856,101253.75235541289,2024-02-07 00:58:49
004,812868,003,180704,116267.29208313308,2024-02-06 14:58:49
001,666707,004,811538,113305.38738155414,2024-02-05 13:58:49
005,371297,001,661621,97890.11243089096,2024-02-05 13:58:49
001,662823,002,821638,119338.43331493728,2024-02-06 04:58:49
003,173486,003,180132,110233.6877170194,2024-02-05 06:58:49
005,375892,003,171973,100041.28174033496,2024-02-05 04:58:49
002,828902,005,367965,113896.27903780984,2024-02-07 23:58:49
002,825121,001,669496,11470.087254527109,2024-06-18 10:02:57
005,370685,002,824306,34550.547635561845,2024-06-10 19:03:44
001,661663,002,827776,39025.53716179789,2024-10-03 17:15:36
003,180859,004,814094,45216.46838606129,2024-12-16 17:47:24
002,820282,004,814704,37772.23715595983,2024-02-10 06:32:04
005,371704,003,176224,45633.76842244181,2024-07-04 05:32:16
004,818435,001,668696,31982.07985494633,2024-05-14 05:43:35
002,820713,003,173286,24096.92041829677,2024-08-14 13:01:37
005,374846,003,178918,107868.0864126811,2024-09-11 10:42:14
